MovieID,Movie,Year,Sequel,Revenue,Budget,Top.30.Actors,Top.30.Actresses,Top.30.Directors,Major.Production.House,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,MAge1,MAge2,MAge3,MAge4,MAge5,MAge6,MAge7,FAge1,FAge2,FAge3,FAge4,FAge5,FAge6,FAge7
140,Up Close and Personal,1996,0,51088705,60000000,0,0,1,0,0,0,0,0,0,1,NA,2.923076923,2.740740741,3.181818182,2.6,4.25,3.25,3,2.928571429,3.257142857,3.4,3.714285714,3.8,4.333333333
141,"The Birdcage,",1996,0,124060553,31000000,1,0,0,0,0,0,0,1,0,0,3.384615385,3.32183908,3.422680412,3.544303797,3.620689655,3.607142857,3.642857143,3.909090909,3.653061224,3.631578947,3.902439024,3.777777778,4,3.5
142,Shadows (Cienie),1988,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"The Brothers McMullen,",1995,0,10426506,238000,0,0,0,0,0,0,0,1,0,0,3,3.441860465,3.433566434,3.238095238,3.2,3.6,3.1875,3,3.095238095,3.413793103,3.7,3.533333333,3.666666667,3.666666667
145,Bad Boys,1995,0,65807024,19000000,0,0,0,0,0,1,0,0,0,0,3.230769231,3.333333333,3.231788079,3.4375,2.5,2.8,2.5,4,3.416666667,3.846153846,2.75,4,NA,NA
146,"The Amazing Panda Adventure,",1995,0,7506759,NA,0,0,0,1,1,0,0,0,0,0,1,1,1,3,NA,NA,NA,3.5,3,NA,3,NA,5,NA
147,"The Basketball Diaries,",1995,0,2381087,NA,1,0,0,0,0,0,0,0,0,1,NA,3.774193548,3.405797101,3.611111111,3,3.555555556,2.25,3,3.375,3.916666667,3.4,NA,4,5
148,"Awfully Big Adventure, An",1995,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,3.25,NA,2,3,NA,NA,1.5,2.666666667,3,NA,NA,NA
149,Amateur,1994,0,757088,NA,0,0,0,0,0,0,1,0,0,1,4,3.666666667,4.076923077,3.571428571,3.666666667,3.333333333,3,NA,4,4.166666667,3,NA,NA,NA
150,Apollo 13,1995,0,173837933,62000000,1,0,0,1,0,0,0,0,0,1,4,3.938547486,4.011142061,4.235632184,4.194029851,4.246575342,4.219512195,4.636363636,3.754385965,3.991150442,4.138461538,4.225,4.172413793,4.230769231
151,Rob Roy,1995,0,31596911,28000000,0,1,0,0,0,1,0,0,0,1,3.4,3.435483871,3.554140127,3.533333333,3.658536585,4.054054054,3.941176471,4.666666667,2.894736842,3.52,3.527777778,4.0625,3.8,3.5
152,"The Addiction,",1995,0,307308,NA,0,0,0,0,0,0,1,0,0,0,NA,2.727272727,3.222222222,3.363636364,2.5,2.333333333,3,1,3.25,3,3.571428571,2,2,1
153,Batman Forever,1995,0,184031112,100000000,1,0,0,1,0,1,1,1,0,0,2.913043478,2.468571429,2.503759398,2.611764706,3,2.916666667,3,3.666666667,2.638297872,2.872727273,3.096774194,2.818181818,3,3.5
154,Belle de jour,1967,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,3.272727273,3.743589744,3.913043478,3.894736842,3.619047619,3.8,4,3,3.5,3.5,4.166666667,4.125,3.5
155,Beyond Rangoon,1995,0,5750110,23000000,0,1,0,0,0,1,0,0,0,1,NA,3.285714286,3.24,3.363636364,3.625,3.428571429,3.5,NA,3,3.416666667,3.833333333,3.75,4,NA
156,Blue in the Face,1995,0,1268636,2000000,0,0,0,0,0,0,0,1,0,0,NA,3.333333333,3.523809524,3.25,4,3.333333333,4,NA,5,3.571428571,4,3.5,5,NA
157,Canadian Bacon,1994,0,163971,11000000,0,0,0,0,0,1,0,1,0,0,3,3.073170732,2.397058824,2.608695652,2.818181818,3.2,3.25,NA,2.666666667,2.6875,3.285714286,NA,3,3.5
158,Casper,1995,0,100328194,50000000,0,0,0,1,1,0,0,0,0,0,2.777777778,2.8,2.618181818,2.930232558,3.384615385,3.1,3.2,3.692307692,2.92,3.166666667,3.444444444,3.8,3.2,4
159,Clockers,1995,0,13071518,25000000,0,0,0,1,0,0,0,0,0,1,2.5,3.705882353,3.132075472,3.529411765,2.75,3.25,3.333333333,NA,NA,3.444444444,3.5,1,NA,NA
160,Congo,1995,0,81022101,50000000,0,1,0,1,0,1,1,0,0,0,2.25,2.19047619,2.061452514,2.24691358,2.516129032,2.695652174,2.785714286,3.8,2.52173913,2,2.153846154,2.4,2.4,3
161,Crimson Tide,1995,0,91387195,53000000,1,0,0,0,0,1,1,0,0,1,3.75,3.765625,3.741818182,3.632075472,3.944444444,3.765957447,4,4,3.409090909,3.634615385,3.441176471,4.2,3.4,3.75
162,Crumb,1994,0,3041083,NA,0,0,0,0,0,0,0,0,1,0,4.2,4.02173913,4.094972067,4.186666667,4.2,3.857142857,4.166666667,5,3.266666667,4.106382979,3.875,4.083333333,4,4
163,Desperado,1995,0,25405445,7000000,0,0,0,0,0,1,1,0,0,1,3,3.679104478,3.43902439,3.610169492,3.176470588,3.5,3.090909091,3.5,2.75,3.4375,3.294117647,3.111111111,3,NA
164,Devil in a Blue Dress,1995,0,16140822,27000000,1,0,0,0,0,0,1,0,0,0,4,3.535714286,3.510869565,3.689655172,3.692307692,3.795454545,3.714285714,3,2.777777778,3.194444444,3.444444444,3.714285714,3.625,4.25
165,Die Hard: With a Vengeance,1995,0,83008852,90000000,1,0,0,1,0,1,1,0,0,0,3.916666667,3.686666667,3.46474359,3.664,3.5,3.583333333,3.733333333,4,3.310344828,3.270833333,3.681818182,3.5,4.6,4
166,"The Doom Generation,",1995,0,284785,NA,0,0,0,0,0,0,0,1,0,1,NA,2.388888889,2.347826087,3,NA,2,NA,NA,2.666666667,2.5,NA,NA,NA,NA
167,Feast of July,1995,0,293274,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,5,NA,3,NA,3,NA,3,NA,4,NA,NA,NA
168,First Knight,1995,0,37600435,55000000,0,0,0,0,0,1,0,0,0,1,3.4,2.754098361,2.695238095,3.117647059,3.19047619,3.058823529,2.25,4.5,3.161290323,3.054054054,3.166666667,2.916666667,3.3,4
169,Free Willy 2: The Adventure Home,1995,1,30077111,NA,0,0,0,0,1,0,0,0,0,1,2,1.769230769,1.652173913,2.25,1.75,2.6,2.5,2.166666667,1.555555556,2.4,3.142857143,2,4,2
170,Hackers,1995,0,7563728,20000000,0,0,0,0,0,1,1,0,0,0,3.25,3.27173913,2.97029703,3.03030303,3.5,3,3.142857143,4,3.318181818,2.952380952,3.3,3.5,3.5,4
171,Jeffrey,1995,0,3487767,NA,0,0,0,0,0,0,0,1,0,0,3,3.571428571,3.37037037,3.941176471,2.5,4.25,NA,4,3.714285714,3.6,1,3.5,3.5,NA
172,Johnny Mnemonic,1995,0,19075720,25000000,0,0,0,0,0,1,1,0,0,0,2.375,2.666666667,2.472527473,2.561643836,2.730769231,2.882352941,2.571428571,NA,2.272727273,2.68,3.181818182,2.5,2,NA
173,Judge Dredd,1995,0,34693481,70000000,0,0,0,0,0,1,0,0,0,0,2.75,2.382352941,2.236051502,2.303370787,2.08,2.590909091,2.181818182,1.5,2.473684211,2.227272727,2.692307692,2.444444444,2.25,2
174,Jury Duty,1995,0,17014653,NA,0,0,0,0,0,0,0,1,0,0,3.333333333,2.318181818,2.25,2.142857143,3,2,NA,2.5,2,2.166666667,4,NA,NA,NA
175,Kids,1995,0,7412216,1500000,0,0,0,0,0,0,0,0,0,1,NA,3.290322581,3.5,3.642857143,4.333333333,4.333333333,3,3,3.454545455,3.545454545,3,4.5,3.5,NA
176,Living in Oblivion,1995,0,1111790,500000,0,0,0,0,0,0,0,1,0,0,NA,3.821428571,3.831168831,3.857142857,4,4.8,3.666666667,4.5,3,4.19047619,4,4.5,4,5
177,Lord of Illusions,1995,0,13294422,12000000,0,0,0,0,0,0,1,0,0,0,1,2.837837838,2.644067797,2.9375,2.714285714,2.333333333,NA,1,3,3,2.5,NA,3,NA
178,Love & Human Remains,1993,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,2,3.444444444,3.8,4,3,NA,NA,NA,3.5,NA,NA,NA,NA
179,Mad Love,1995,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1.857142857,2,NA,2,3,NA,NA,2.166666667,2.375,3,NA,3,NA
180,Mallrats,1995,0,2122561,6000000,0,0,0,0,0,0,0,1,0,0,3.411764706,3.921985816,3.411764706,3.045454545,2.5,3.166666667,2,3.5,3.56097561,3.4,3,2,NA,5
181,Mighty Morphin Power Rangers: The Movie,1995,0,NA,15000000,0,0,0,1,1,1,0,0,0,0,1.583333333,1.5,1.576923077,1.714285714,1.333333333,1.5,NA,2.4,1.8,1.333333333,1.4,NA,NA,NA
182,Moonlight and Valentino,1995,0,2484226,NA,0,0,0,0,0,0,0,0,0,1,NA,2.5,2.333333333,3,NA,3,NA,4,3,3.388888889,3,3,4,4
183,Mute Witness,1994,0,1125910,2000000,0,0,0,0,0,0,1,0,0,0,NA,3,3.461538462,4.5,NA,3.5,NA,NA,3,3,4,3,NA,NA
184,Nadja,1994,0,443169,1000000,0,0,0,0,0,0,0,0,0,1,NA,3,3.642857143,NA,NA,2.5,NA,NA,3,3,3.5,NA,NA,NA
185,"The Net,",1995,0,50727965,22000000,0,0,0,0,0,1,1,0,0,0,3.153846154,2.692307692,2.717391304,2.80952381,3.176470588,3.45,2.666666667,3.6,2.620689655,3.215686275,3.259259259,3,3.5,3.5
186,Nine Months,1995,0,69684532,NA,1,1,0,1,0,0,0,1,0,0,3,3.108108108,2.491525424,3,3.142857143,2.6,3.5,2.666666667,2.68,2.78125,2.769230769,2,2,NA
187,Party Girl,1995,0,472370,150000,0,0,0,0,0,0,0,1,0,0,NA,3.5,3.131578947,3.222222222,4.5,4.5,2,3.5,3.333333333,3.095238095,3,2.5,5,3
188,"The Prophecy,",1995,0,18389402,8000000,0,0,0,0,0,0,1,0,0,0,4.5,3.146341463,3.342105263,3.260869565,3.142857143,2.666666667,4,1,2.9,3.076923077,3.1,3,NA,NA
189,Reckless,1995,0,8289916,NA,0,0,0,0,0,0,0,1,0,0,NA,4,3.25,3.666666667,NA,NA,5,NA,2.5,3,4,2,4,NA
190,Safe,1995,0,512245,1000000,0,1,0,0,0,0,1,0,0,0,NA,3.857142857,3.555555556,4.090909091,4,4,NA,3,2.5,3.8,3.666666667,NA,4,NA
191,"The Scarlet Letter,",1995,0,10382407,50000000,0,0,0,0,0,0,0,0,0,1,NA,2.2,2.260869565,2.75,2.5,2,3,NA,2.125,3,3.25,3,3,NA
192,"The Show,",1995,0,2702578,NA,0,0,0,1,0,0,0,0,1,0,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
193,Showgirls,1995,0,20350754,45000000,0,0,0,0,0,0,0,0,0,1,3,2.424242424,2.011764706,2.214285714,2.111111111,2.25,3.5,NA,1.5625,1.793103448,1.666666667,2.666666667,1,1
194,Smoke,1995,0,8367636,7000000,0,0,0,0,0,0,0,0,0,1,3,3.666666667,3.767123288,3.931034483,3.416666667,3.714285714,4.142857143,3,4.333333333,3.730769231,3.714285714,3.833333333,4.5,3
195,Something to Talk About,1995,0,50865589,NA,0,1,0,1,0,0,0,1,0,1,NA,2.384615385,2.464285714,3,3,3.666666667,2.666666667,4,2.947368421,2.978723404,2.533333333,2,3.666666667,3.333333333
196,Species,1995,0,60074103,35000000,0,0,0,1,0,1,1,0,0,0,3.333333333,2.731707317,2.765550239,3,3.205882353,2.857142857,3.125,3,2.333333333,2.7,3,2.555555556,2.333333333,3
197,"The Stars Fell on Henrietta,",1995,0,99318,13000000,0,0,0,1,0,0,0,0,0,1,NA,1,3,2.5,3,3.333333333,3,NA,NA,2.5,5,2,NA,3.5
198,Strange Days,1995,0,7959291,42000000,1,1,0,0,0,1,1,0,0,0,3.333333333,3.455357143,3.31120332,3.275510204,3.297297297,3.05,3.125,NA,3,3.475,2.538461538,3.333333333,2.25,2
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,1,3.833333333,3.555555556,3.875,3.363636364,4.444444444,5,5,3.916666667,3.428571429,4,4.090909091,3.75
200,"The Tie That Binds,",1995,0,5772529,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,3,3.333333333,NA,3,3,NA,1.5,1,NA,NA,NA,NA
201,Three Wishes,1995,0,7027517,NA,0,0,0,0,0,0,0,0,0,1,4,2.2,2.444444444,3.666666667,3.5,3,3,NA,1.666666667,2.4,3,2,4,NA
202,Total Eclipse,1995,0,340139,NA,1,0,0,0,0,0,0,0,0,1,NA,1.666666667,2.769230769,2.333333333,2,1.5,4,NA,1,2.75,2,NA,4,NA
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,0,NA,NA,0,0,0,1,0,0,0,1,0,0,3.666666667,2.56,2.512820513,2.975,3.1,3.375,2.5,4.333333333,3.222222222,3.428571429,3.625,3.75,3.333333333,NA
204,Under Siege 2: Dark Territory,1995,1,50024083,60000000,0,0,0,1,0,1,0,0,0,0,3,2.901960784,2.746268657,3.172413793,3.25,2.888888889,3.75,1,2.5,2.555555556,2.833333333,3.25,5,NA
205,Unstrung Heroes,1995,0,7929434,NA,0,1,0,0,0,0,0,1,0,1,4,3.846153846,3.777777778,3.461538462,3.666666667,2.666666667,2,NA,3.25,3.777777778,4.2,2.6,4,NA
206,Unzipped,1995,0,2875086,NA,0,0,0,0,0,0,0,0,1,0,4,3,3.318181818,4,3.666666667,4,4,NA,4.25,3.785714286,3.428571429,4.666666667,4.333333333,NA
207,"Walk in the Clouds, A",1995,0,NA,NA,0,0,0,0,0,0,0,0,0,1,2.5,3.285714286,3.057142857,3.045454545,3.444444444,3.5,2.5,3.666666667,2.966666667,3,3.333333333,3.428571429,3.125,3.333333333
208,Waterworld,1995,0,88246220,NA,0,0,0,0,0,1,0,0,0,0,2.6875,2.56302521,2.655339806,2.637254902,2.818181818,2.764705882,2.388888889,3.6,2.36,2.651162791,2.692307692,2.466666667,2,3
209,White Man's Burden,1995,0,3734870,7000000,0,0,0,0,0,0,0,0,0,1,NA,2.583333333,2.454545455,2.285714286,NA,1.5,2,NA,NA,2.4,3,4,NA,NA
210,Wild Bill,1995,0,2193982,30000000,0,0,0,0,0,1,0,0,0,0,NA,2.571428571,3.5,3.142857143,3.333333333,3,3.428571429,NA,NA,NA,NA,NA,NA,NA
211,"The Browning Version,",1994,0,487391,NA,0,0,0,0,0,0,0,0,0,1,NA,2.5,3.555555556,4,3,4,NA,NA,3,3.571428571,4,4,3.6,3.5
212,Bushwhacked,1995,0,7919823,NA,0,0,0,0,0,0,0,1,0,0,2,2,1,2,2,NA,NA,NA,2,1,NA,NA,3,NA
213,Burnt By the Sun (Utomlyonnye solntsem),1994,0,2302338,NA,0,0,0,0,0,0,0,0,0,1,3,3.555555556,3.806451613,4.307692308,4.285714286,4.6,4.333333333,5,3.714285714,3.928571429,4.333333333,4.333333333,3.8,4.5
214,Before the Rain (Pred dozhdot),1994,0,763847,NA,0,0,0,0,0,0,0,0,0,1,NA,4.666666667,3.888888889,3.857142857,5,5,5,NA,NA,4,5,5,NA,NA
215,Before Sunrise,1995,0,5535405,2500000,1,1,0,0,0,0,0,0,0,1,3,4.3125,3.75,4,4,3.6,4.25,5,3.541666667,3.806451613,3.285714286,3.75,3.75,NA
216,Billy Madison,1995,0,25588734,10000000,0,0,0,1,0,0,0,1,0,0,3.875,3.62244898,2.905982906,2.541666667,2.875,1.5,3.5,4.222222222,3.185185185,2.935483871,2.555555556,3.5,NA,NA
217,"The Babysitter,",1995,0,NA,2000000,0,0,0,0,0,0,1,0,0,1,2,3,2.666666667,2.571428571,3.6,3.333333333,3,NA,2,2.5,2,2.75,NA,NA
218,Boys on the Side,1995,0,23440188,21000000,0,0,0,0,0,0,0,1,0,1,3,3.076923077,2.756756757,3.423076923,3.2,3,3,3.25,3.217391304,3.236363636,3,2.75,3,3.666666667
219,"The Cure,",1995,0,2568425,NA,0,0,0,1,0,0,0,0,0,1,NA,4,3.166666667,NA,NA,3,NA,5,2.333333333,3,3.5,NA,NA,NA
220,Castle Freak,1995,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,1.666666667,2.090909091,1.25,2,1.666666667,NA,NA,1.5,2,NA,2,NA,NA
222,Circle of Friends,1995,0,23389975,NA,0,0,0,0,0,0,0,0,0,1,4,2.958333333,3.423728814,3.333333333,3.625,3.769230769,3.2,3.666666667,3.604651163,3.630952381,3.771428571,3.222222222,3.714285714,4.2
223,Clerks,1994,0,3151130,230000,0,0,0,0,0,0,0,1,0,0,4.075,4.098412698,4.041431262,3.875,3.647058824,3.685714286,3.294117647,4.333333333,3.911111111,3.70212766,3.653846154,3.454545455,3.285714286,4
224,Don Juan DeMarco,1995,0,22150451,25000000,1,0,0,0,0,0,0,1,0,1,NA,3.186046512,3.33,3.323529412,3.708333333,3.375,3.142857143,4,2.884615385,3.308823529,3.783783784,4.153846154,3.6,3.8
225,Disclosure,1994,0,83015089,55000000,1,0,0,1,0,0,1,0,0,1,NA,3,3.094736842,3.176470588,3.6875,3.8,4,NA,3,3.066666667,3.111111111,4,3,NA
226,Dream Man,1995,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,Drop Zone,1994,0,28735315,45000000,0,0,0,1,0,1,0,0,0,0,3,2.806451613,2.588235294,2.615384615,3,3,3.5,3,2.666666667,2,2,4,4,NA
228,Destiny Turns on the Radio,1995,0,1176982,NA,0,0,1,0,0,0,0,1,0,0,NA,2.2,2.333333333,3,NA,2,2,NA,NA,1,NA,NA,NA,NA
229,Death and the Maiden,1994,0,3103716,12000000,0,0,0,0,0,0,1,0,0,1,NA,4.285714286,3.553191489,3.222222222,3.4,3.5,3.333333333,NA,4,3.6875,2.4,3.333333333,NA,NA
230,Dolores Claiborne,1994,0,24361867,NA,0,1,0,0,0,0,1,0,0,1,NA,3.551724138,3.387387387,3.555555556,3.615384615,3.454545455,3.333333333,3.5,3.304347826,3.12195122,3.52173913,3.6,3.875,4.5
231,Dumb & Dumber,1994,0,NA,16000000,1,0,0,0,0,0,0,1,0,0,3.708333333,3.544117647,3.400921659,3.146666667,3.16,2.482758621,1.8,2.666666667,2.731707317,2.830508475,3.043478261,1.818181818,1.5,NA
232,Eat Drink Man Woman,1994,0,7294403,NA,0,0,0,0,0,0,0,1,0,1,NA,4.125,4.037037037,3.977272727,4.090909091,4.045454545,4.333333333,2.5,3.933333333,4.123076923,4.166666667,4.066666667,4.058823529,4.5
233,Exotica,1994,0,4221036,158000,0,0,0,0,0,0,0,0,0,1,4.5,3.7,3.533333333,3.5,3.538461538,3.55,3.7,1,2.75,3.952380952,4.428571429,4.333333333,5,3
234,Exit to Eden,1994,0,6841570,25000000,0,0,0,0,0,0,0,1,0,0,2.333333333,2.15,2.105263158,2.578947368,1.9,2.4,NA,1,2.2,2.529411765,1.75,4,NA,NA
235,Ed Wood,1994,0,5887457,18000000,1,0,0,0,0,0,0,1,0,1,4.166666667,3.798387097,3.765957447,3.68115942,3.722222222,3.596153846,3.230769231,4,3.71875,3.744444444,3.547169811,3.5,3.176470588,2.5
236,French Kiss,1995,0,38896854,NA,0,1,0,1,0,0,0,1,0,1,3,2.741935484,3.075757576,3.148148148,3.416666667,3.076923077,3.333333333,4,3.515151515,3.521126761,3.5,3.722222222,3.333333333,3.4
237,Forget Paris,1995,0,33177694,NA,0,0,0,0,0,0,0,1,0,1,2.666666667,3.068965517,2.888888889,3,3,2.9,2.625,4,3.181818182,2.840909091,2.941176471,3.5,3,3
238,Far From Home: The Adventures of Yellow Dog,1995,0,11642946,NA,0,0,0,1,1,0,0,0,0,0,3,2,2.857142857,2.75,3,NA,NA,3,4.5,3,2.75,NA,3,NA
239,"Goofy Movie, A",1995,0,NA,NA,0,0,0,0,1,0,0,1,0,1,2.416666667,3,2.622222222,3.142857143,2.571428571,3.25,4,3.166666667,2.666666667,2.916666667,3.454545455,3,3,NA
240,Hideaway,1995,0,12201255,15000000,0,0,0,0,0,0,1,0,0,0,2,2.6,3.444444444,2.666666667,3,3,2,NA,2.5,2.5,2,NA,NA,NA
241,Fluke,1995,0,3987768,NA,1,0,0,1,1,0,0,0,0,1,NA,1,3.375,3.666666667,3,NA,NA,4,3.75,2.666666667,2.5,4,3,NA
242,Farinelli: il castrato,1994,0,1573411,NA,0,0,0,0,1,0,0,0,0,1,NA,3.25,3,3.384615385,3,3.666666667,4.375,NA,2.666666667,3.363636364,4,4.5,3,4
243,Gordy,1995,0,3941146,NA,0,0,0,0,0,0,0,1,0,0,1,2.5,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
244,Gumby: The Movie,1995,0,57100,3000000,0,0,0,0,1,0,0,0,0,0,NA,1.666666667,2,2,NA,NA,NA,1,3,NA,NA,NA,NA,NA
245,"The Glass Shield,",1994,0,3291163,NA,0,0,0,1,0,0,1,0,0,1,NA,NA,3.333333333,3.5,2,3,NA,NA,3,2.666666667,NA,NA,NA,NA
246,Hoop Dreams,1994,0,7830611,700000,0,0,0,0,0,0,0,0,1,0,4.3,4.079545455,4.207692308,4.229357798,4.048780488,4,4.066666667,5,4.043478261,4.46031746,4.161290323,4.4375,4.125,3.727272727
247,Heavenly Creatures,1994,0,3049135,5000000,0,1,0,0,1,0,1,0,0,1,4.333333333,3.897435897,3.793548387,3.86440678,4.047619048,3.777777778,3.833333333,3.25,4.066666667,4,3.833333333,3.714285714,3.846153846,3.375
248,Houseguest,1994,0,26325256,NA,0,0,0,1,0,0,0,1,0,0,3.666666667,2.592592593,2.896551724,3.0625,3.166666667,2.666666667,4,4,2.363636364,2.826086957,3.636363636,3.333333333,3,NA
249,Immortal Beloved,1994,0,9914409,NA,0,0,0,0,0,0,0,0,0,1,5,3.903225806,3.6875,3.823529412,3.25,3.8,3.4,4,4.173913043,3.727272727,3.769230769,3.2,4.333333333,4.333333333
250,Heavyweights,1994,0,17689177,NA,0,0,0,0,1,0,0,1,0,0,3.666666667,2.692307692,2.5,2,NA,NA,NA,3,1.75,2,NA,NA,NA,NA
251,"The Hunted,",1995,0,34244097,NA,0,0,0,0,0,1,0,0,0,0,NA,2,3.181818182,3.333333333,4,NA,NA,NA,NA,4,NA,NA,NA,NA
252,I.Q.,1994,0,26381221,25000000,1,1,0,1,0,0,0,1,0,1,3.25,3.508474576,3.030927835,3.303030303,3.307692308,3.571428571,3.5,4,3.216216216,3.271186441,3.347826087,3.428571429,3.666666667,3
253,Interview with the Vampire,1994,0,105264608,60000000,1,0,0,0,0,0,1,0,0,1,4.2,3.801526718,3.507575758,3.463157895,2.933333333,3.391304348,3.090909091,4,3.577777778,3.542857143,3.555555556,3.294117647,2.7,3.5
254,Jefferson in Paris,1995,0,2473668,14000000,0,1,0,0,0,0,0,0,0,1,NA,3,3,3,2,2.5,3.5,NA,NA,3,3.25,3,3.333333333,3.5
255,"The Jerky Boys,",1994,0,7557877,NA,0,0,0,0,0,0,0,1,0,0,3.5,2.380952381,1.888888889,1.5,1,NA,NA,NA,2,1.5,NA,NA,NA,NA
256,Junior,1994,0,36763355,60000000,0,1,0,1,0,1,0,1,0,0,2.25,2.551020408,2.451612903,2.7,3.5,3.375,4,3,2.466666667,2.636363636,3.333333333,4,4,1
257,Just Cause,1995,0,36853222,NA,0,0,0,1,0,0,1,0,0,0,2,3.043478261,3.28125,3.052631579,2.2,3.75,4,NA,3.428571429,3.5,3.444444444,3.8,4,NA
258,"Kid in King Arthur's Court, A",1995,0,NA,NA,0,0,0,0,1,0,0,1,0,1,2,2,2.233333333,2.846153846,2,3.285714286,3,3.3125,1.9,2.4,3.333333333,3,3,2
259,Kiss of Death,1995,0,14942422,40000000,1,0,0,1,0,0,1,0,0,1,3.5,2.818181818,2.717948718,2.769230769,3.2,3.333333333,3.666666667,NA,2.5,2.8,3.2,2,3,NA
260,Star Wars: Episode IV - A New Hope,1977,1,474544677,11000000,0,0,0,1,1,1,0,0,0,0,4.302631579,4.497767857,4.614015573,4.401234568,4.376404494,4.475609756,4.247311828,4.16,4.149122807,4.410480349,4.192857143,4.415384615,4.411764706,4.260869565
261,Little Women,1994,0,50083616,15000000,0,1,0,0,0,0,0,0,0,1,3,3,3.235294118,3.464285714,3.421052632,3.545454545,3.5,4,3.844444444,3.830769231,3.875,4,3.666666667,4.4
262,"Little Princess, A",1995,0,NA,NA,0,0,0,0,1,0,0,0,0,1,3.666666667,3.6,4.095238095,4.043478261,3.833333333,4,4,3.625,3.789473684,3.8125,3.666666667,4.083333333,4.2,NA
263,Ladybird Ladybird,1994,0,152457,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,3.833333333,3.333333333,4.5,3.6,4,NA,NA,4,5,NA,4.5,1
264,"Enfer, L'",1994,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,3.666666667,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
265,Like Water for Chocolate (Como agua para chocolate),1992,0,21665468,NA,0,0,0,0,0,0,0,0,0,1,4,3.86,3.651315789,3.875,3.979166667,3.951219512,3.90625,4.6,3.854166667,4.180451128,4.176470588,3.833333333,4.103448276,3.913043478
266,Legends of the Fall,1994,0,66638883,30000000,1,0,0,0,0,1,0,0,0,1,3,3.417721519,3.401960784,3.377777778,3.342857143,3.348837209,3.538461538,4.5,3.425,3.457446809,3.484848485,3.541666667,3.411764706,3.8
267,Major Payne,1994,0,29412050,NA,0,0,0,1,0,0,0,1,0,0,3.666666667,2.451612903,2.44,3.266666667,3.25,2.333333333,NA,3,2.75,3.111111111,3.111111111,3,NA,NA
268,Little Odessa,1994,0,1095885,2300000,0,0,0,0,0,0,0,0,0,1,NA,3.666666667,3.2,3.75,3.25,2.833333333,4,3,NA,3.2,5,4,NA,NA
269,My Crazy Life (Mi vida loca),1993,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,4,3.333333333,3.428571429,3.5,3.5,3,NA,3.4,3.533333333,3.8,4,4,4
270,Love Affair,1994,0,18272894,60000000,0,1,0,0,0,0,0,0,0,1,2,3,3,2.5,1,2,NA,NA,3,3.076923077,3.727272727,2.333333333,3.25,5
271,Losing Isaiah,1995,0,7603766,17000000,0,1,0,1,0,0,0,0,0,1,4,3,2.692307692,3.166666667,3,3.333333333,3.5,3,3.125,3.3,3.666666667,3.75,3,3
272,"The Madness of King George,",1994,0,15238689,NA,0,0,0,0,0,0,0,0,0,1,4.666666667,3.909090909,3.735849057,3.469387755,3.931034483,3.620689655,3.666666667,3.666666667,3.818181818,3.954545455,3.428571429,3.666666667,3.583333333,4
273,Mary Shelley's Frankenstein,1994,0,22006296,45000000,1,1,0,0,0,0,1,0,0,1,2,2.891304348,2.741573034,3.058823529,2.909090909,3.083333333,3,3,3.166666667,2.833333333,3.071428571,3.5,3.5,NA
274,Man of the House,1995,0,40070995,NA,0,0,0,0,0,0,0,1,0,0,2.666666667,2.222222222,2.5,3,NA,NA,NA,2.75,2,2.5,1,NA,NA,NA
275,Mixed Nuts,1994,0,6821850,15000000,0,0,0,0,0,0,0,1,0,0,3,2.727272727,2.315789474,2.125,3.333333333,3,NA,3,2.444444444,2.444444444,3,NA,NA,1
276,Milk Money,1994,0,18137661,NA,0,0,0,1,0,0,0,1,0,1,2.333333333,2.64516129,2.631578947,2.72,3.083333333,2.25,3,3.75,2.411764706,2.580645161,2.777777778,2.833333333,2.857142857,3
277,Miracle on 34th Street,1994,0,17320136,NA,0,0,0,1,0,0,0,0,0,1,2.6,3.041666667,3.236842105,3.043478261,2.875,3.714285714,3,3,3.133333333,3.35,3.545454545,2.333333333,3.4,4
